,DATE,NAME,TEXT
1638,"
                            
                              17 August 2014
                            
                        ",['HelenM'],"
Lots of people on here are suffering but don't burden people with it.
I'm sorry but I seem to have to share my pain.
This depression is so mild but has dragged on. I'm coping most of the time. But periodically I'm experiencing something different and horrible. This is the third time in a couple of months. It's intense fear. The first two times my mind told me I was going back to the bottom. I was terrified but each time after a terrible week it went. After the second time I was left with a fear of the fear - sounds crazy but sometimes I think I am. And so yesterday after a few good days fear lurched into my body. That had happened on the two days before but had worn off after a couple of hours. This time it's stuck. This time I think that for the rest of my life I will have this horrible fear. A close friend assures me it will go away again, my husband does too. But I'm not able to believe it.This experience is awful. My GP knows I'm getting this and accepts it's horrible. Because my depression is so mild and my anxiety too I think he feels it will go. Certainly the saying 'familiarity breeds contempt' has something in it. Just now though the whole thing is scaring me. I'm carrying on as normal - I believe that's how I got out of it before. Fear blocks hope and I'm scared. I just keep crying. At the charity shop yesterday I had to fight tears. 
I do think depression comes in different disguises. Like any illness it's job is to thrive. What's peculiar is I've come out of worse depressions more easily.My friend tells me this is the course it's taking - it won't get the better of me because I'm not giving in. I don't know. I just want peace.
I wish I was brave. I'm the opposite to most people, I wear my heart on my sleeve. I can't hide my depression. My emotions feel too big to keep in. People on here understand the pain of depression even if our symptoms are different.
I have to say that my meds are fine - and my GP  sees this as unfortunate rather than a problem. I can see his point. People who know me say they've see me improving over the months and if wasn't for this fear I would agree with them. 
Thank you for reading - I honestly wish I could have a physical illness.
"
1639,"
                            
                              12 August 2014
                            
                        ",['sammy23'],"
This is only the second step I have taken in seeking advise/help in the past 5 years. I'm the first to extend a hand, offer a shoulder or bend over backwards for my family. I can just never take my own advice or open up about the issues which are eating me alive. Everyday I read the news and hear of the horrible things people are going through, always makes me realise how superficial and insignificant my issues are and I push them aside and tell myself I should just be grateful for what I have. I put on such a front to my family, they must think everything is peachy in my life, but really it is lonely and dark.I am only 29 but think it would just be easier to call it quits and hope there is a next life so I can give it a better go, how pathetic is that! I have no drive to take charge and even if I did I would have no idea how to start. I think my issues all stemmed from financial issues that started about 7 years ago (wow, that's a long time - how have I not got myself sorted in that amount of time)?!I remember the first time I picked up the phone 7 years ago and flipped through the phone book to see a Psychologist, I booked an appointment, then found out how much it was going to cost so I called to cancel.  I haven't picked the phone up again since.I got myself into a situation all those years ago and instead of asking my family (who I know would have done anything for me) for help I dug myself deeper into financial trouble. I have left myself with a bad credit rating, can't even get a phone plan! Even typing this I'm telling myself how pathetic I am - sort yourself out and get on with it! I just don't know how. It seems like the path ahead is just too steep and I won't be able to push on. I feel like such a disappointment and I'm so embarrassed for getting myself in this situation. I know so many people have bigger more serious issues, but this is my issue in my life right now and the effect it has on me is huge.I would love to hear from anyone who has been in a similar situation - I need to start putting one foot in front of the other to get myself sorted and start planning a futurebeyondblue's clinically-trained moderators often work offline (invisible to you) on issues relating to suicide or self-harm. At the same time, general supportive comments from the community are encouraged. If you have concerns around suicide or self-harm, please phone our support service on 1300 22 4636.
"
1640,"
                            
                              18 August 2014
                            
                        ",['Star Stuff'],"
This is a little daunting, posting in a public forum on a topic like this, been so open. Especially since I'm very private as a person and heavily introverted. I've been plagued by depression and anxiety since early teens (now early 30's), spent many years in a viscous depression-substance abuse-depression circle that I was lucky to come out of alive. I was finally diagnosed and medicated a few years ago and things have been getting better in some respects, although I still drank far too much and still had plenty of bad days.
I recently moved to QLD, seeking new adventure, hoping for amazing things to happen. I've managed to stay sober for about 7 weeks now, started new physical exercise hobbies, met an awesome girl who I got along with brilliantly, so much in common...till today. Apparently I'm too nice, too sensitive emotionally and too concerned with making sure people are happy. Which is probably correct, my anxiety freaks me out and I get sickeningly worried if I think someone I care about is unhappy with me or disapproves. So...it appears to have just cost me a relationship with someone amazing, while everyone around me is married, having kids and enjoying life, and my first response was to think I need a drink and I've fallen in a miserable heap. 
Not sure what I'm hoping to achieve here. Maybe I just need to vent. I read some other people's posts and my complaints just seem trivial. I've been dealing with this for so long its long past the stage where I feel bad for constantly hassling friends for support, especially when only a handful know I have issues. I may head to a GP for a mental health plan and referral to counselling again. I did this before I moved interstate, but spent a few years in disappointment as I occasionally worked up courage to see a psych, only to not click with them and not achieve anything. I finally found one I liked, then my GP refused to give me another mental health plan and talked about coming off my meds, which scared the hell out of me. 
Sorry, this is turning long winded. Dont know what I'm doing here. Have the desire again to pack all my commitments in and disappear somewhere...while at the same time been in fear of appearing a failure from the perspective of societal expectation, going against the grain of stereotypical stability. But at least it would be quiet, peaceful. 
 
"
1641,"
                            
                              16 August 2014
                            
                        ",['viper57'],"
Just need to voice this    I am  fed up with this depression   I have thought that coming back after years  some a bad of what has happened  to me    my thoughts are fighting each other   the more I get annoyed with this  the worse it gets     
 
 
"
1642,"
                            
                              12 August 2014
                            
                        ",['condar'],"
I was diagnosed with severe depression about 4 years ago but I know that I have had it for much longer than that. Just over 12 months ago I left my job because I felt that everything was coming crashing down around me. I got my first job offer last week and worked for 2 days but then left. It was at a hospital and for the 2 days that I was there I kept bursting into tears.i really want to be able to work but now I'mcrying all the time and feel so worthless being supported by my wife. Some mornings I just lay in bed trying to think of a reason why I should get up.latey I have been thinking that everyone would be better off without me around.beyondblue’s clinically-trained moderators often work offline (invisible to you) on issues relating to suicide or self-harm. At the same time, general supportive comments from the community are encouraged. If you have concerns around suicide or self-harm, please phone our support service on 1300 22 4636.
"
1643,"
                            
                              15 August 2014
                            
                        ",['viper57'],"
Hi  I suffer from anxiety and depression  have been in hospital twice in the last months    went away for 2 weeks  was fine   came back home   had a small panick attack     my new medication has started working      did shopping on monday  was a bit uncomfortable  been in a big shop but got through it       managed to clean house  to    now we are home I was fine till friday    am having nightmares    I dont feel   sad  but on edge  getting   hot when I feel stressed    my bones hurt to    how do I handle this till  we move back to western australia next month  where I will be getting  more help    
"
1644,"
                            
                              13 August 2014
                            
                        ",['Jintas'],"
I have a question or two, I hope that's ok. from as far back as I can remember, there has always been times when I have felt down and wanted to be alone. It was picked up by others including my primary school principal who tried to give me 'special' jobs (water his plants, stuff like that) and then calling mum. No idea what was discussed, never cared to ask. last year I attempted suicide, it was the first time doing that, I was so angry at the time. Ended up at the hospital, they sent someone in who 'assessed' my situation. I told her what she wanted to hear and was subsequently sent home. I told the hospital I did not want a report sent to my GP.I spoke with my GP and told him that I did have thoughts but would not act on them (again telling them what they want  to hear). All the while I'm being asked 'why do you feel this way?'. I done a session via video link with a psych and again was asked why I felt that way, what did I think the reason was. So again, I told them what I thought they wanted to hear. I think I have lived with this for so long now, I know how to hide it well or how to make others feel better by telling them what they expect.The truth is, I don't think there is a reason why I get so depressed or why I have all these horrible thoughts. Does there have to be? sometimes I can be happy and like a switch,I can get so angry and so sarcastic towards my husband. At the time I don't care, there is almost disdain there. Afterwards I feel terrible, absolutely rotten. this is hard to explain but sometimes, things get so 'loud' and 'rushed' in my head, imagine a hurricane. Not voices, nothing like that. I don't know how to explain it. It only happens when I try to sleep.also, is it normal to feel physically sick? My stomach is in total knots,cam I just imagining this?sorry for all the questions, this is the first time I have been honest or open about any of this. beyondblue’s clinically-trained moderators often work offline (invisible to you) on issues relating to suicide or self-harm. At the same time, general supportive comments from the community are encouraged. If you have concerns around suicide or self-harm, please phone our support service on 1300 22 4636.
"
1645,"
                            
                              28 July 2014
                            
                        ",['Leah Lee'],"
Did anyone experience this before? This is always happening to me, especially before sleep. 
I have been suffering from depression for years, but I only start seeing doctor  few months ago., I haven't talk to my doctor about this issue. I just want to see whether anyone can give me some advices on this?
"
1646,"
                            
                              13 August 2014
                            
                        ",['Roachy'],"
Hope you're all really well.My name's Aaron and around four weeks ago, I got officially diagnosed as having depression. It wasn't a surprise, though, and just confirmed what my wife had been noticing for a couple of years. I started becoming very introverted, withdrawing from the daily life of friends and family. More to the point, I stopped interacting with our daughter, always finding an excuse to do nothing or be distracted by things on my phone instead of hanging out with them.I imagine like most people, it just got to a stage where I couldn't function any more. My head always felt so swollen, almost like a really bad head cold minus the sniffles.I haven't really divulged it to a lot of people. To the people that do know, however, I've received a lot of support and understanding of where I am. Work has an unlimited EAP resource for us and I'm making progress with meds. Unfortunately, the suicidal thoughts just won't go away. I'm running/exercising/doing whatever it takes to ease my mind but it's taking time. I'm being as proactive as possible to try and stay positive throughout these initial days and I'm hoping that there'll be a stage where I feel 'normal'...whatever that means.I'm looking forward to being a part of the community here to talk openly about where I am and to hear of others' experiences.Thanks for your time :)beyondblue’s clinically-trained moderators often work offline (invisible to you) on issues relating to suicide or self-harm. At the same time, general supportive comments from the community are encouraged. If you have concerns around suicide or self-harm, please phone our support service on 1300 22 4636.
"
1647,"
                            
                              29 April 2014
                            
                        ",['fuschia'],"
Why is it if I CAN get myself out of bed in the morning and go to work (without calling in sick, that I can manage to JUST get through the day at work (and do a very good job), then the last hour of work get super anxious and do the drive home wanting to stop into a bottle shop and drink on the way home (which I would never do) and get home and be so anxious.I'm on medicatiom, I've done the therapy, I no longer have the nasty partner, I now have a nice job, but I just keep wanting to drink but it no longer settles the nerves. When I do it takes me 3 days to get over it including the process of suicideI just want to go somewhere where I can be cared for and helped but I can't go during the week because I can't leave my boss but I could go on the weekends. Does anyone know where there is someplace I can go on the weekends and get some help. The thing is I go through stages and feel like I'm crazy then I feel an overwhelming feeling like I need to be normal and feel guilty for letting people down. All the mean while I'm not sure I can keep on living like this. I'm not sure I can trust myself anymore. I need some help and advise please!!!!!!!!!!!!!!!!!!!!!!!!!!Beyondblue’s clinically-trained moderators often work offline (invisible to you) on issues relating to suicide or self-harm. At the same time, general supportive comments from the community are encouraged. If you have concerns around suicide or self-harm, please phone our support service on 1300 22 4636.
"
1648,"
                            
                              7 August 2014
                            
                        ",['Snoman'],"
I have been pretty good, until a few days ago.  I have been fighting the beast almost constantly and getting tired of it.  I want to curl into a little ball under the doona.  I know I can't give in to it, or I will slip back into the hole.
I am a nerdy type, so I have been researching into the effects of depression on the brain.  If you don't want to read too much sciency stuff, skip the next three paragraphs.
I learned a few months ago about the impact on the hippocampus which is believed to play a role in memory and concentration.  I noticed that in me, my memory got severely impacted, as did my ability to concentrate.  I started to do mental exercises to improve memory and concentration.  I think this helped.
Recently I learned of some research that suggests that AD's don't help by elevating low chemicals like serotonin, but they help by starting to repair the hippocampus.  This is good news.  Research into repairing the damaged brain function is welcome.
I also learned that when we ""ruminate"" on our low moods, we make it harder for the hippocampus to repair itself.
This knowledge is making me determined to:

Continue exercising my brain to help it repair
Avoid ""wallowing"" at all costs.

The problem I have at the moment is that last one.  I have so much to do (not really, but beyond what I feel capable of right now).   I am currently trying to apply for jobs, go house hunting, work on a project I have been contracted to do and be the stay at home dad.  This with significant financial pressures.  I am finding it so hard to get done what I need to, and I think I am wearing my happy mask again for my wife's sake (and mine).
Just needed to vent.
Thanks.
Sno
"
1649,"
                            
                              10 August 2014
                            
                        ",['GutterStars'],"
After making public my battle with depression via my Facebook account, I seemed to connect with many other people who are struggling with varying versions of mental illness, all of whom I had no idea were doing so privately. That effort to write down all of my darkest and deepest thoughts from the past 6 years was in one turn liberating, but also terrifying and very nearly caused insomnia for a few nights. Family have encouraged me to join up to the forums on here and share my thoughts and story, so that I can further investigate this illness, and how it is affecting other people (especially those about my age, 24)I have been married for just over a year now, and my wife and I are very much struggling to maintain a healthy and working marriage, very much due to my illness and it's effects on my personality and actions. Depression is not an excuse though, I do take full responsibility for everything I so and do, and more importantly when I feel down, all the things I do not do or say. My method of coping when depression sets in, is to retreat inside myself and clam up, not talking, not getting out of bed and ruining any headway I had made against anxiety and depression. Not knowing what to say or exactly how I feel is the main cause of this method, however it frustrates my wife immensely and debilitates anyone from being able to properly help me, because no one knows what's going on inside my head.So instead I contemplate methods of removing myself from thetorture of constant feelings of failure, disappointment toward those I care about, and seeing my wife break down in tears, and know it's all my fault. I have made several attempts at taking my own life and came close to succeeding and recently have had to stay with my parents so that I have very little time on my own, making it a lot more difficult to get in that state of mind again. I have a whole story behind all of this, but this is where I am at right now, and help is still a long way off. No one on the outside will every fully understand, and knowing that, to me, is proper torture.~GutterStars beyondblue's clinically-trained moderators often work offline (invisible to you) on issues relating to suicide or self-harm. At the same time, general supportive cmments from the cmmunity are encouragaed. If you have concerns around suicide or self-harm, please phone our support service on 1300 22 4636.  
"
1650,"
                            
                              5 August 2014
                            
                        ",['bbqsauce'],"
I was wondering if I had depression, I didn't think I had because I thought people with depression stayed in bed all day and couldn't function, but I go to work etc and don't feel bad every single day. I suppose I have had weeks of feeling down for the past few years I just thought maybe I had extreme moods only when I am in these moods I feel like nothing in life is positive, theres nothing to look forward to, I feel like ive been hit with a ton of bricks and nothing can cheer me up. I wondered if anyone else feels like this? Anyway I made an appointment for this afternoon with the dr and an appointment with a psychologist next week, as this week I feel terrible I snapped at my son this morning for something small, then I got upset that I over reacted and then I went to work and felt like I couldn't breathe or calm down for over an hour, and then someone said something to me and I burst into tears, I'm so negative and I haven't always been like this, I cant put a finger on what exactly is bothering me. Any advice would be great
"
1651,"
                            
                              6 November 2013
                            
                        ",['Susann'],"
I am suffering from depression - in that I feel constantly sad, gained weight and just performing daily dutied takes enormous energy. Due to a lot of fairly recent issues occurring, I feel that a lot of my undealt with chidhood issues have raised their painful heads AGAIN.
In the past, I have had years of councilling, which in the short term does reduce the pain by sharing it with a concerned person - however, with, I feel,  no real long term effect. I really would like to get past this pain ( of not feeling loved and supported in my life) - but I really don't know how to do that.
I have heard that the pain won't kill you - but the addiction will. However, I find the pain extremely debilitating. So - do I just plaster a smile on my face and get on with living (while squashing all of these feelings back down ) or do I really try to deal with the pain??
I have read that just sitting with the pain and getting in touch with it and going into it  leads to happiness. I have not been able to achieve this , to date. Has anyone got any suggestions or ideas??
P.S. In the past, I have had medication and went as high as a kite,
Warm Regards,
Susann.
"
1652,"
                            
                              10 August 2014
                            
                        ",['wishforbetter'],"
Hello, any thoughts or advice would be greatly appreciated.
I've experienced depression on and off since I was a teenager, so this has been over 20 years now.  Normally I am depressed, seek treatment, am fine for a while then I sink back down into depression again.  It constantly cycles. My most recent experience of depression is really starting to scare me.  I'm in a job that I hate (and have been in for a long time now, and the feelings have been getting progressively worse).  I am paralysed though and don't know how to make a change.
Increasingly, my depression is taking the form of anger and complete blind rage, my partner is the one suffering the brunt of this and I'm really scared to lose a really good person from my life.  I don't know how to change my situation and really have no idea what else to do. The pressures at work have been getting worse and worse and I don't know how much longer I can keep turning up there.
Every little thing has been getting to me and making me so angry.  I'm seeing a professional but it is really not helping me at all.  Lately, my frustration over life has been getting so bad that I fall into an uncontrollable rage and I yell, swear and throw objects across the room.  I'm at a total loss.  I don't want to be dead, but I'm putting on a big fake, front in my workplace and I don't really feel like life is worth living either.  I don't want to be so frustrated, exhausted, upset and angry all of the time!  Any advice appreciated!
 
 
"
1653,"
                            
                              29 July 2014
                            
                        ",['unfortunate12'],"
Is there away out from this depression? I live in Sydney and it is a big city. There are thousand of people but why I am so lonely.
"
1654,"
                            
                              7 August 2014
                            
                        ",['AdamrW'],"
Hello friends,
after having a somewhat horrible couple of weeks, yesterday I took myself to the doctor, had a quick chat, did a questionnaire and was told I have depression.  I have been feeling really low for a while, I'm a Project Manager for a government agency and have just recently taken on the role after a restructure, my partner and I have been having issues with our relationship for a while, we recently lost a 2 year court case in the federal court and I'm a father of two beautiful children under 3.  I feel as if the struggles and constant grinding of my day to day life have caught up with me.  I have seen a counselor who gave me a lot of printed material on anxiety and depression.
I'm now 34 and find myself living in what seems like a black hole.  2 months ago my life seemed 'normal' but I think that things had been building up.  I went to work earlier in the week and found myself sitting in front of my computer but not being present, I took myself home as I was struggling to be there.  I'm now here putting an entry on the beyond blue website to share my story and read yours.
I think I have some underling issues causing my depression, I can be a caring, sensitive person and usually put others first, I also tend to worry about what other people think.  I have had anxiety in the past, I had a motorbike accident in Thailand when I was younger and suffered Anxiety when I returned home.  I did however managed to get on with my life, progressed in my career, met my partner etc and have had a lot of fun.
I'm now in a place I'm not familiar with, I will get better just at the moment I'm struggling to find or see the light at the end of the tunnel.  I currently do have trouble sleeping and worry a lot during the night, some times I think I'm going crazy and that I'm a horrible father.  My mind seems to spiral in thoughts sometimes.
I realize now what depression is like and that its a big issue.  I'm trying to find comfort in people who have overcome it and how.  Sometimes the stories I read make me feel worse but there is also comfort in knowing others every day all over the world are going through the same thing.  To all of you i send you a big HUG.
My partner unfortunately doesn't understand mental health issues and thinks I should snap out of it, she is also focusing on our 2 children and does a wonderful job, I do wish she could understand what its like however and offer support.
I'm going back to my doctor on Saturday
Thanks for reading X
"
1655,"
                            
                              5 August 2014
                            
                        ",['Doolhof'],"
   Hi Everyone, this is my first ever post on this site. I'm going by the name Doolhof which in Dutch means Labyrinth or maze, not that I am Dutch, I just like the word! Some days I feel like I am in a labyrinth and have trouble knowing which way to turn, some days I feel like I am stuck in one place and just looking up at the walls wondering what is beyond, but having no energy at all to find out.
   As a teenager I felt like I knew where I wanted to be going in life, to be a Mum with 4 children, have a house near a beach, maybe a dog and a great relationship with a husband and my extended family.
   Four pregnancies and decades later I have no live babies, don't live anywhere near a beach, have a husband and a cat. I also have Borderline Personality Disorder, which makes life and relationships interesting, have a chronic back problem, and experience depression and loneliness, sometimes in almost overwhelming degrees.
   Part of me knows that my life is really great compared to what other people are going through, and then some days I think I am quite close to hell and no one has any idea how I am feeling. It frustrates me when the sun is shining, the birds are singing, and all I feel like doing is going to bed for the day as I have no enthusiasm to do anything else.
   For me, feeling lonely is one of the hardest emotions to live with, when my mind tells me that no one cares, when I feel like I don't have a friend in the whole world and who would miss me anyway if I did disappear? I am thankful I do have friends who care, sometimes my brain just tells me they don't.
   I have been reading some of the posts written by other people and have appreciated the openness to share thoughts and feelings, it has helped me to understand that other people go through similar things I do. A few of my family members and a friends do not understand depression much at all, and understand ""on going grief"" even less. 
   So many times I have been told to pull my socks up and get on with life. My answer to that is, that  if I could pull my socks all the way up to my head, some days I still would not be able to cope very well. Depression is not a thing you can turn off like a tap.
    How do others out there cope and deal with depression, grief and feelings of loneliness? I will be interested to see where this goes, to see where the labyrinth of life will lead me through the Beyond Blue connection. 
   
   
"
1656,"
                            
                              5 August 2014
                            
                        ",['GeorgieBelle'],"
Hi everyone, 
I just joined up, and I think I felt I had to because everything I was thinking and feeling was just being internalised. 
I know I have depression - I have seen doctors and am on medication - but for the last 6 weeks or so I have been feeling overwhelmingly alone and helpless. 
I always make a huge effort to see people, keep in contact and make others smile, but a while ago I wondered whether anybody would make that much effort with me. So I stopped. I decided I would talk to those who initiated contact and message when necessary, but would not go out of my way. 
Three people messaged me. In a month. One was asking for another friends phone number. My best friend knew I was in a bad place and still didn't contact me, nobody tried to make me smile. Everyone says they're busy. Hey, I work too. But if you have time to update your Facebook multiple times a day, or to sit down and eat or watch TV, then you have time to text a friend and see how they are, or ask someone how their day has been. I am so incredibly hurt because what I do for others, is apparently too hard for anyone to do for me. I feel helpless and worthless and I am just so incredibly tired of everything. 
I have hit the point where I don't wish I was dead, I just don't wish I was here either. I don't know if that will make sense to anyone. I just kind of want to disappear without causing a fuss. Just...be gone without anyone worrying. I know that isn't possible (I have family). It's so hard to explain.
"
1657,"
                            
                              7 August 2014
                            
                        ",['Over_It'],"
Hi guys,
I haven't really got anywhere else to go, I have been fighting severe depression and anxiety since April. I was starting to make progress on it, regaining some confidence to step outside the house, but this morning a member of my family has sabotaged all that, making out that I can just get over it like that and I don't have a problem. I've had a massive downhill slide. This family member wonders why I become suicidal at times (I'm not currently). There's no point explaining to them because they won't listen to a word I say. I can't leave home because I can't afford to, but at the same time I can't cope with this anymore. I have barricaded myself in my bedroom and have not eaten at all today because I'm now too anxious to leave my bedroom or eat, lest this person starts again. I don't know what to do anymore. If I stay I won't get better, but I have no choice.
"
1658,"
                            
                              23 July 2014
                            
                        ",['Wanderlost'],"
I had opened up to a friend about my illness and she suggested I join here. Finally did it - I guess these things take time. I was reading the forum names and I just started crying, which is odd for me. I guess it is confronting seeing so many people feeling like I do and all of your thoughts being displayed as a list through them. I find everyone just doesn't understand. Everyone has these wants and expectations of me and I just can't. I just can't. I know there are people who care about me but everyone is so caught up in their own lives and I guess I push people away... And people just don't understand. I think they compare how I feel to when they don't feel like getting out of bed. They don't know it feels to be physically, mentally and emotionally defeated by the pressure to be present. I've mostly stopped talking to people in the real world except my psych about anything because its too tiring explaining myself about everything. I say things (anything) and people respond but it's like it isn't a response to what I have said. They are always missing the point.I did the anxiety and depression test on here and it stuck me that I didn't know that people out there didn't struggle with these things.  It's so odd to think that that is possible. I ended up high range but I don't feel abnormal. I've started abusing prescription drugs when things get too too much. Particularly with my boyfriend, he takes my emotions personally and hates me self harming but the self-destruction and ""need to not be dealing with this"" mentality remains regardless. He gets defensive and aggressive and it starts a lot of arguments that I am usually too worn to want to remain conscious through.i feel trapped by it all and that makes me scared. I don't know how to make this stop.
"
1659,"
                            
                              4 August 2014
                            
                        ",['SammiH'],"
I have recently been diagnosed with depression and anxiety. I am a mum of 2 children (4&2). My husband I feel doesn't understand what I'm going through he just thinks coz I look ok I am ok. His response to everything is ""well everyone has crap going on"" which I totally get.
on the other hand my best friend has been amazing and really supportive being there listening to everything I need to say she really has been amazing.
now my husband has had a go at her saying she is sticking her nose in where it's not welcome.
understandable my best friend is angry and upset but now my husband has banded her from seeing my children coz he ""hates"" her.
im so lost as what to do. My husband thinks I should stick by him no matter what. But what do you do when you don't agree. I love my best friend who has always been there for me no matter what but i love my husband too.
i just feel like since I got diagnosed he just doesn't care about my feelings anymore
"
1660,"
                            
                              4 August 2014
                            
                        ",['flo71'],"
I am looking for a book of some sort to help me explain my depression to my sons who are 14,12 and 7. I found one that might suit, I'm not Alone by Michelle Sherman, but am finding it hard to buy as it was published a few years ago in America....I think? If anyone could help me with some sort of literature that would help me please xx
"
1661,"
                            
                              5 August 2014
                            
                        ",['oz_robbo'],"
Not sure how to break the cycle of depression, negative/destructive thoughts. the catastrophizing.

just made some changes in my life to make it better. moved towns/states. change in relationship. change of workplace, same employer.

just found a new councillor, only had the one visit, seems quite good.
Need some advice on how to help break the cycle, just so alone, slowly meeting people and getting out and about. just feel so empty with no one to turn too. just so confused and overwhelmed at times. 2500 characters isn't enough room to type it all out lol
 
"
1662,"
                            
                              4 August 2014
                            
                        ",['accordingtosam'],"
I have led a life of being the 'strong one'. Putting everyone else's problems before my own and wanting to help is just what I have always done. It's who I am. I put on a brave face and everyone around me sees a strong, independent person. Suddenly I sit here at 31, tight in the chest, feeling lost and unsure where to look for direction. I spent too long denying my own feelings and now I feel like I am the one who is unravelling. 
I am an Aries which makes me stubborn. Stubborn to the fact that I have been experiencing waves of what I was too proud to admit is more than likely some kind of depression. It's not life threatening but sometimes it can be paralysing, even if only for a day. It comes and goes and one day I can be plodding along ok and the next I can feel down enough to not want to get out of bed.
While the emotions I am feeling are real I also take on a great amount of guilt for feeling the way I do. Yes there's been things that have hurt me in the past, a long term relationship breakdown, a life time of family drama but nothing I ever considered significant enough to justify why I feel so miserable at times.
I think about so many other things that are wrong in the world and how many less fortunate people are out their surviving and it makes me mad for feeling the way I do. Maybe I am naive but I just don't understand it. How is it possible to feel so rough when most of the time you don't even know why? 
My brother was diagnosed with Bi-Polar disorder which I feel was induced by his own drug addiction. He made and continues to make poor life choices and I have based my own life on working hard to be nothing like him. My mother is his saviour even though he treats her like a puppet on a string and she continually reminds me that mental health issues ""runs in the family"". I have never given in to the notion and sometimes I feel like our relationship would be better if I did use the Mental Health card like my brother so loosely throws around as an excuse for bad behaviour. 
I feel like I have spent my entire life trying to prove to myself that I am strong and that I would make better life choices than my siblings. I have spent so much of my energy setting such high expectations to be strong and shelving my own emotions that now I'm tired. Tired of being the together one. Tired of ""fixing"" everyone else and hiding behind their problems instead of facing my own. 
To those listening, thank you.
 
 
"
1663,"
                            
                              2 August 2014
                            
                        ",['Loz43'],"
My depression has hit an all time low. On max dose of meds and still feel helpless, hopeless and unloveable. I was in a lovelss marriage for 6 years longer than I should've been, trying to make it work but it seemed that my ex wouldn't even meet me half way. This made me feel that I wasn't worth the effort. Been single for the last 3 years and dated a bit and agian the men made me feel used and unloveable. All I want is some companionship and to feel loved. I know this is not the be all and end all, I like myself, I am a loving, caring and affectionate person so what is wrong with me, why am I so unlovable to the opposite sex. I have been lonely and alone for nearly 10 years now. I have great kids, a job that I love, awesome supportive friends and family so why am I so depressed? I just don't understand
"
1664,"
                            
                              25 July 2014
                            
                        ",['Joe~Black'],"
I went to see a counsellor the other day. For the first time, I have been able to see my depression 'in action', as it was happening. I recognised some of the destructive, hateful thoughts for what they were. Seems kinda weird that I've finally realised the destructive nature of these thoughts and seen them for what they are after so many years. But my mind-fog is pretty heavy some days.  She told me its an awesome thing to have this new 'clarity' on my depressive thinking. Now that I'm aware of it, I feel like I've given it a face, but I've also now made it more prominent in my consciousness... It's more powerful now than ever before. Today I want to leave this place more than I have in nearly 5 years andI' m frightened that I've reached this place again. Old guilt and shame have come flooding back anew, and my chest is heavy with the knowledge I'm so close. They are winning and I don't want to face anyone again with these forces controlling me. I cant face anyone again. I don't want to let my counsellor down, but I feel totally overwhelmed. Today at work I wanted to end it all.beyondblue’s clinically-trained moderators often work offline (invisible to you) on issues relating to suicide or self-harm. At the same time, general supportive comments from the community are encouraged. If you have concerns around suicide or self-harm, please phone our support service on 1300 22 4636. 
"
1665,"
                            
                              14 May 2014
                            
                        ",['This_is_my_alias'],"
So here's my story so far. I feel I have to share it with somebody - somebody who knows what I'm feeling, can say been there done that, and hopefully come out the other side.Things were good till January.  I had a strong, happy, supportive family (still do), good job (more on that later), and everything seemed fine.Then out of the blue, the depression and anxiety appeared from nowhere.  I was an emotional wreck, barely functional some days, feeling like I wanted to curl up in a ball, cry, and make it all go away.  I had wonderful support from my wife, who said to see a professional, and I was diagnosed with depression and anxiety.  Take these little pink pills, and it will all go away. I stopped after a month - I don't want a pill to mask my problems, I want to know the root cause.A month later I saw a psychologist.  Waste of time.  She basically said I had a chemical imbalance, and to put a rubber band around my wrist, and flick it everytime I was having negative thoughts.  I haven't been back.I started to feel better.  Everything was looking up for a while.  But now, I'm back on the emotional rollercoaster again.  Tears are only a blink away, and I can't help but feel everything is blue.  I get emotional leaving my family in the mornings to go to work, can't concentrate for longer than 5 - 10 minutes while I'm in the office.I don't know why.  My boss (who knows the problem, and has been there) is supportive, but I dislike him intensely.  My wife is fantastic - fully supportive, compassionate and wanting to help.  My kids and I have a great relationship, and even though they're getting to the age where emotions in public are embarrassing, they're still happy to give their dear old (46 year old) Dad cuddles at bed time, despite being 10 and 12.I have things to look forward to.  We have a 4 week UK trip planned at the end of June, and I'm really looking forward to the break. We're financially independent, have good, safe jobs.. there is nothing that tells me why I should be feeling this way.But I go for a walk at lunchtime, and wonder whether being in an accident and being hospitalised for a period, will cause my life to be put on hold for a period, whilst I sort myself out.I'm seeing a new psychologist on Monday, but the negative Nancy in me says that she won't be able to help  me. She can't see inside my head, and tell me why it's all screwed up. I feel like nobody can help me, and I should just man up.  But I can't. The emotions are too close to the surface, and it's just a struggle to share this story, without breaking down in tears again.With me, the glass is never half full, it's half empty. Why get excited about the future, and be let down, when you can prepare for doom, and be enlightened when it doesn't happen?Does it get better?  Is there light at the end of the tunnel, or am I confined to these feelings for ever?I'd love to hear from anybody. Anybody who knows what I'm talking about. Can say they have been there done that, and whilst they may not be out the other side, can at least see the distant light at the end of the tunnel. 
"
